assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
739164,156003,Physella gyrina,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physella,gyrina,,,,"(Say, 1821)",Least Concern,,3.1,Stable,Global
1110472,166083,Carassius auratus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Carassius,auratus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
1420606,175246,Schoenoplectus tabernaemontani,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Schoenoplectus,tabernaemontani,,,,(C.C. Gmel.) Palla ,Least Concern,,3.1,Stable,Global
1545697,178902,Gibbonsia montereyensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CLINIDAE,Gibbonsia,montereyensis,,,,"Hubbs, 1927",Least Concern,,3.1,Unknown,Global
1547499,178917,Gibbonsia metzi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CLINIDAE,Gibbonsia,metzi,,,,"Hubbs, 1927",Least Concern,,3.1,Unknown,Global
1559519,179015,Heterostichus rostratus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CLINIDAE,Heterostichus,rostratus,,,,"Girard, 1854",Least Concern,,3.1,Unknown,Global
1616281,180331,Mesothuria murrayi,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,SYNALLACTIDAE,Mesothuria,murrayi,,,,"(Théel,1886)",Least Concern,,3.1,Unknown,Global
1623312,180381,Pseudostichopus mollis,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,SYNALLACTIDAE,Pseudostichopus,mollis,,,,"Théel, 1882",Data Deficient,,3.1,Unknown,Global
1630411,180436,Parastichopus californicus,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,STICHOPODIDAE,Parastichopus,californicus,,,,"(Stimpson, 1857)",Least Concern,,3.1,Stable,Global
1631754,180446,Holothuria stocki,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,HOLOTHURIIDAE,Holothuria,stocki,,,,"Cherbonnier, 1964",Data Deficient,,3.1,Unknown,Global
1948674,190350,Avocettina infans,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,NEMICHTHYIDAE,Avocettina,infans,,,,"(Günther, 1878)",Least Concern,,3.1,Unknown,Global
2003290,191792,Xiphophorus variatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Xiphophorus,variatus,,,,"(Meek, 1904)",Least Concern,,3.1,Stable,Global
2242484,193533,Acer circinatum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,circinatum,,,,Pursh,Least Concern,,3.1,Stable,Global
2284337,193830,Acer macrophyllum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,macrophyllum,,,,Pursh,Least Concern,,3.1,Unknown,Global
2382480,195488,Squalus suckleyi,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Squalus,suckleyi,,,,"(Girard, 1854)",Least Concern,,3.1,Stable,Global
2553915,199052,Bathycongrus varidens,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,CONGRIDAE,Bathycongrus,varidens,,,,"(Garman, 1899)",Least Concern,,3.1,Unknown,Global
2592235,199408,Xenomystax atrarius,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,CONGRIDAE,Xenomystax,atrarius,,,,"Gilbert, 1891",Least Concern,,3.1,Unknown,Global
2878674,3855,Carcharodon carcharias,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Carcharodon,carcharias,,,,"(Linnaeus, 1758)",Vulnerable,A2bd,3.1,Decreasing,Global
2900765,39339,Alopias vulpinus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,vulpinus,,,,"(Bonnaterre, 1788)",Vulnerable,A2bd,3.1,Decreasing,Global
2903170,39341,Isurus oxyrinchus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Isurus,oxyrinchus,,,,"Rafinesque, 1810",Endangered,A2bd,3.1,Decreasing,Global
2915850,39381,Prionace glauca,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Prionace,glauca,,,,"(Linnaeus, 1758)",Near Threatened,A2bd,3.1,Decreasing,Global
2988471,4292,Cetorhinus maximus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,CETORHINIDAE,Cetorhinus,maximus,,,,"(Gunnerus, 1765)",Endangered,A2bd,3.1,Decreasing,Global
3109321,62192,Catostomus catostomus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CATOSTOMIDAE,Catostomus,catostomus,,,,"(Forster, 1773)",Least Concern,,3.1,Stable,Global
3155348,10030,Hexanchus griseus,ANIMALIA,CHORDATA,HEXANCHIFORMES,CHONDRICHTHYES,HEXANCHIDAE,Hexanchus,griseus,,,,"(Bonnaterre, 1788)",Near Threatened,,3.1,Unknown,Global
3292503,11534,Lepidochelys olivacea,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Lepidochelys,olivacea,,,,"(Eschscholtz, 1829)",Vulnerable,A2bd,3.1,Decreasing,Global
3324223,12130,Lithasia jayana,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Lithasia,jayana,,,,"I. Lea, 1841",Data Deficient,,3.1,Decreasing,Global
3425482,13243,Mesoplodon carlhubbsi,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Mesoplodon,carlhubbsi,,,,"Moore, 1963",Data Deficient,,3.1,Unknown,Global
3431272,13252,Mesoplodon stejnegeri,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Mesoplodon,stejnegeri,,,,"True, 1885",Data Deficient,,3.1,Unknown,Global
4071001,135301,Oncorhynchus nerka,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Oncorhynchus,nerka,,,,"(Walbaum, 1792)",Least Concern,,3.1,Stable,Global
4516675,153538,Zostera marina,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ZOSTERACEAE,Zostera,marina,,,,L.,Least Concern,,3.1,Decreasing,Global
4523609,153634,Cherax cainii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PARASTACIDAE,Cherax,cainii,,,,"Austin and Ryan, 2002",Least Concern,,3.1,Unknown,Global
4526314,153648,Pacifastacus leniusculus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ASTACIDAE,Pacifastacus,leniusculus,,,,"(Dana, 1852)",Least Concern,,3.1,Unknown,Global
4538132,153735,Pacifastacus gambelii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ASTACIDAE,Pacifastacus,gambelii,,,,"(Girard, 1852)",Least Concern,,3.1,Unknown,Global
4641606,154820,Alepisaurus ferox,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,ALEPISAURIDAE,Alepisaurus,ferox,,,,"Lowe, 1833",Least Concern,,3.1,Unknown,Global
4701018,155094,Clinocottus globiceps,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Clinocottus,globiceps,,,,"(Girard, 1858)",Least Concern,,3.1,Unknown,Global
5416294,161403,Somniosus pacificus,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SOMNIOSIDAE,Somniosus,pacificus,,,,"Bigelow &amp; Schroeder, 1944",Data Deficient,,3.1,Unknown,Global
5505853,161864,Marsilea quadrifolia,PLANTAE,TRACHEOPHYTA,SALVINIALES,POLYPODIOPSIDA,MARSILEACEAE,Marsilea,quadrifolia,,,,L.,Least Concern,,3.1,Unknown,Global
5681486,163984,Juncus articulatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,articulatus,,,,L.,Least Concern,,3.1,Stable,Global
5772487,164199,Typha angustifolia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Typha,angustifolia,,,,L.,Least Concern,,3.1,Unknown,Global
6261849,166694,Pila globosa,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,AMPULLARIIDAE,Pila,globosa,,,,"(Swainson, 1822)",Least Concern,,3.1,Unknown,Global
6407237,167890,Nymphaea tetragona,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,NYMPHAEACEAE,Nymphaea,tetragona,,,,Georgi,Least Concern,,3.1,Unknown,Global
6411823,167905,Potamogeton obtusifolius,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,obtusifolius,,,,Mert. &amp; W.D.J.Koch,Least Concern,,3.1,Stable,Global
6417775,167926,Sparganium emersum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Sparganium,emersum,,,,Rehmann,Least Concern,,3.1,Stable,Global
6527440,168695,Lemna perpusilla,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,perpusilla,,,,Torr.,Least Concern,,3.1,Unknown,Global
6545066,168882,Hygrophila pinnatifida,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,ACANTHACEAE,Hygrophila,pinnatifida,,,,(Dalzell) Sreem.,Least Concern,,3.1,Unknown,Global
6559440,168991,Landoltia punctata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Landoltia,punctata,,,,(G.Mey.) Les &amp; D.J.Crawford,Least Concern,,3.1,Unknown,Global
6566565,169039,Nechamandra alternifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Nechamandra,alternifolia,,,,(Roxb. ex Wight) Thwaites,Least Concern,,3.1,Unknown,Global
6734992,17027,Phocoena phocoena,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,PHOCOENIDAE,Phocoena,phocoena,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
6737373,170306,Scomber japonicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Scomber,japonicus,,,,"Houttuyn, 1782",Least Concern,,3.1,Stable,Global
6739812,170310,Katsuwonus pelamis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Katsuwonus,pelamis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
6763952,170352,Sarda chiliensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Sarda,chiliensis,,,,"(Cuvier, 1832)",Least Concern,,3.1,Decreasing,Global
6990381,173320,Phyllospadix torreyi,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ZOSTERACEAE,Phyllospadix,torreyi,,,,S.Watson,Least Concern,,3.1,Stable,Global
6996472,173348,Zostera japonica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ZOSTERACEAE,Zostera,japonica,,,,Asch. &amp; Graebn.,Least Concern,,3.1,Increasing,Global
7000590,173366,Phyllospadix serrulatus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ZOSTERACEAE,Phyllospadix,serrulatus,,,,Rupr. ex Asch.,Least Concern,,3.1,Stable,Global
7000726,173367,Phyllospadix scouleri,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ZOSTERACEAE,Phyllospadix,scouleri,,,,Hook.,Least Concern,,3.1,Stable,Global
7002177,173373,Zostera pacifica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ZOSTERACEAE,Zostera,pacifica,,,,S.Watson,Least Concern,,3.1,Unknown,Global
8074932,183220,Synodus lucioceps,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,SYNODONTIDAE,Synodus,lucioceps,,,,"(Ayres, 1855)",Least Concern,,3.1,Unknown,Global
8096061,183337,Peprilus simillimus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,STROMATEIDAE,Peprilus,simillimus,,,,"(Ayres, 1860)",Least Concern,,3.1,Unknown,Global
8145427,183618,Medialuna californiensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,KYPHOSIDAE,Medialuna,californiensis,,,,"(Steindachner, 1876)",Least Concern,,3.1,Stable,Global
8165351,183724,Porichthys notatus,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Porichthys,notatus,,,,"Girard, 1854",Least Concern,,3.1,Unknown,Global
8166054,183729,Trachurus symmetricus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Trachurus,symmetricus,,,,"(Ayres, 1855)",Least Concern,,3.1,Unknown,Global
8187671,183848,Atractoscion nobilis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Atractoscion,nobilis,,,,"(Ayres, 1860)",Least Concern,,3.1,Unknown,Global
8189272,183856,Engraulis mordax,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,ENGRAULIDAE,Engraulis,mordax,,,,"Girard, 1854",Least Concern,,3.1,Stable,Global
8206260,183957,Atherinops affinis,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Atherinops,affinis,,,,(Ayres 1860),Least Concern,,3.1,Stable,Global
8212524,183991,Caulolatilus princeps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MALACANTHIDAE,Caulolatilus,princeps,,,,"(Jenyns, 1840)",Least Concern,,3.1,Unknown,Global
8343227,185000,Stereomastis nana,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POLYCHELIDAE,Stereomastis,nana,,,,"(Smith, 1884)",Least Concern,,3.1,Stable,Global
8669528,188974,Anodonta beringiana,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Anodonta,beringiana,,,,"Middendorf, 1851",Least Concern,,3.1,Stable,Global
8686887,189119,Ferrissia fragilis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Ferrissia,fragilis,,,,"(Tryon, 1863)",Least Concern,,3.1,Increasing,Global
8692611,189147,Drepanotrema cimex,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Drepanotrema,cimex,,,,"Moricand, 1839",Least Concern,,3.1,Stable,Global
8701742,189207,Galba bulimoides,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Galba,bulimoides,,,,"(Lea, 1841)",Least Concern,,3.1,Stable,Global
8717774,189336,Pristinicola hemphilli,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pristinicola,hemphilli,,,,"Pilsbry, 1890",Data Deficient,,3.1,Unknown,Global
8759367,189646,Valvata humeralis,ANIMALIA,MOLLUSCA,ALLOGASTROPODA,GASTROPODA,VALVATIDAE,Valvata,humeralis,,,,"Say, 1829",Least Concern,,3.1,Unknown,Global
8760126,189656,Juga acutifilosa,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,SEMISULCOSPIRIDAE,Juga,acutifilosa,,,,"(Stearns, 1890)",Near Threatened,,3.1,Decreasing,Global
8761704,189673,Stagnicola traski,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Stagnicola,traski,,,,"Tryon, 1863",Least Concern,,3.1,Unknown,Global
8848383,19179,Rana pretiosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,pretiosa,,,,"Baird &amp; Girard, 1853",Vulnerable,A2ace,3.1,Decreasing,Global
8992987,196019,Eptatretus deani,ANIMALIA,CHORDATA,MYXINIFORMES,MYXINI,MYXINIDAE,Eptatretus,deani,,,,"(Evermann &amp; Goldsborough, 1907)",Data Deficient,,3.1,Decreasing,Global
8997397,196044,Eptatretus stoutii,ANIMALIA,CHORDATA,MYXINIFORMES,MYXINI,MYXINIDAE,Eptatretus,stoutii,,,,"(Lockington, 1878)",Data Deficient,,3.1,Decreasing,Global
9094983,19875,Salvelinus confluentus,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salvelinus,confluentus,,,,"(Suckley, 1859)",Vulnerable,A2e,2.3,,Global
9429826,23211,Ziphius cavirostris,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Ziphius,cavirostris,,,,"G. Cuvier, 1823",Least Concern,,3.1,Unknown,Global
9478643,2763,Berardius bairdii,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Berardius,bairdii,,,,"Stejneger, 1883",Data Deficient,,3.1,Unknown,Global
10200310,39324,Notorynchus cepedianus,ANIMALIA,CHORDATA,HEXANCHIFORMES,CHONDRICHTHYES,HEXANCHIDAE,Notorynchus,cepedianus,,,,"(Péron, 1807)",Data Deficient,,3.1,Unknown,Global
10212764,39352,Galeorhinus galeus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Galeorhinus,galeus,,,,"(Linnaeus, 1758)",Vulnerable,A2bd+3d+4bd,3.1,Decreasing,Global
10727959,42680,Oreamnos americanus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Oreamnos,americanus,,,,"(de Blainville, 1816)",Least Concern,,3.1,Stable,Global
11376273,55897,Pseudacris regilla,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Pseudacris,regilla,,,,"(Baird &amp; Girard, 1852)",Least Concern,,3.1,Stable,Global
12649851,6336,Delphinus delphis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Delphinus,delphis,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
12706801,63701,Elgaria coerulea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Elgaria,coerulea,,,,"(Wiegmann, 1828)",Least Concern,,3.1,Stable,Global
12726329,63985,Thamnophis ordinoides,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,ordinoides,,,,"(Baird &amp; Girard, 1852)",Least Concern,,3.1,Stable,Global
12732762,63976,Thamnophis elegans,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,elegans,,,,"(Baird &amp; Girard, 1853)",Least Concern,,3.1,Stable,Global
12881238,8005,Eretmochelys imbricata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Eretmochelys,imbricata,,,,"(Linnaeus, 1766)",Critically Endangered,A2bd,3.1,Decreasing,Global
13042842,233,Acipenser medirostris,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,medirostris,,,,"Ayres, 1854",Near Threatened,,3.1,Stable,Global
13043189,234,Acipenser transmontanus,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,transmontanus,,,,"Richardson, 1836",Least Concern,,3.1,Stable,Global
15363361,202659,Cottus confusus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,confusus,,,,"Bailey and Bond, 1963",Least Concern,,3.1,Stable,Global
15363407,202649,Cottus aleuticus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,aleuticus,,,,"Gilbert, 1896",Least Concern,,3.1,Stable,Global
15364313,202650,Cottus asper,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Cottus,asper,,,,"Richardson, 1836",Least Concern,,3.1,Stable,Global
15582753,198615,Electrona risso,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Electrona,risso,,,,"(Cocco, 1829)",Least Concern,,3.1,Unknown,Global
15603270,13485635,Magnisudis atlantica,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,PARALEPIDIDAE,Magnisudis,atlantica,,,,"(Krøyer, 1868)",Least Concern,,3.1,Unknown,Global
15603595,15522213,Melanonus zugmayeri,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MELANONIDAE,Melanonus,zugmayeri,,,,"Norman, 1930",Least Concern,,3.1,Unknown,Global
15603910,15601909,Neoscopelus macrolepidotus,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,NEOSCOPELIDAE,Neoscopelus,macrolepidotus,,,,"Johnson, 1863",Least Concern,,3.1,Unknown,Global
18229730,202413,Osmerus mordax,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,OSMERIDAE,Osmerus,mordax,,,,"(Mitchill, 1814)",Least Concern,,3.1,Unknown,Global
18230111,202625,Lampetra ayresii,ANIMALIA,CHORDATA,PETROMYZONTIFORMES,CEPHALASPIDOMORPHI,PETROMYZONTIDAE,Lampetra,ayresii,,,,"(Günther, 1870)",Least Concern,,3.1,Unknown,Global
18231685,202363,Rhinichthys falcatus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Rhinichthys,falcatus,,,,"(Eigenmann & Eigenmann, 1893)",Least Concern,,3.1,Stable,Global
18233204,202359,Ptychocheilus oregonensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Ptychocheilus,oregonensis,,,,"(Richardson, 1836)",Least Concern,,3.1,Stable,Global
18233586,184099,Spirinchus thaleichthys,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,OSMERIDAE,Spirinchus,thaleichthys,,,,"(Ayres, 1860)",Least Concern,,3.1,Unknown,Global
18234362,202261,Mylocheilus caurinus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Mylocheilus,caurinus,,,,"(Richardson, 1836)",Least Concern,,3.1,Stable,Global
18234383,202368,Richardsonius balteatus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Richardsonius,balteatus,,,,"(Richardson, 1836)",Least Concern,,3.1,Stable,Global
18236183,202415,Thaleichthys pacificus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,OSMERIDAE,Thaleichthys,pacificus,,,,"(Richardson, 1836)",Least Concern,,3.1,Unknown,Global
18236331,202630,Lampetra richardsoni,ANIMALIA,CHORDATA,PETROMYZONTIFORMES,CEPHALASPIDOMORPHI,PETROMYZONTIDAE,Lampetra,richardsoni,,,,"Vladykov & Follett, 1965",Least Concern,,3.1,Unknown,Global
18236602,202603,Pomoxis nigromaculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CENTRARCHIDAE,Pomoxis,nigromaculatus,,,,"(Lesueur, 1829)",Least Concern,,3.1,Stable,Global
18236623,202670,Leptocottus armatus,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,COTTIDAE,Leptocottus,armatus,,,,"Girard, 1854",Least Concern,,3.1,Stable,Global
18237003,202555,Lepomis gibbosus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CENTRARCHIDAE,Lepomis,gibbosus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
18978274,91863316,Charina bottae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Charina,bottae,,,,"(Blainville, 1835)",Least Concern,,3.1,Stable,Global
19495876,164479,Potamogeton natans,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,natans,,,,L.,Least Concern,,3.1,Stable,Global
19746847,19711843,Apostichopus leukothele,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,STICHOPODIDAE,Apostichopus,leukothele,,,,"(Lambert, 1986)",Least Concern,,3.1,Unknown,Global
19746900,19717509,Capheira sulcata,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,SYNALLACTIDAE,Capheira,sulcata,,,,"Ludwig, 1893",Least Concern,,3.1,Unknown,Global
20340565,18156550,Taractes asper,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BRAMIDAE,Taractes,asper,,,,"Lowe, 1843",Least Concern,,3.1,Unknown,Global
20363502,194997,Arctozenus risso,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,PARALEPIDIDAE,Arctozenus,risso,,,,"(Bonaparte, 1840)",Least Concern,,3.1,Unknown,Global
21909520,21133108,Photonectes margarita,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,STOMIIDAE,Photonectes,margarita,,,,"(Goode &amp; Bean, 1896)",Least Concern,,3.1,Unknown,Global
21910070,18123960,Anoplogaster cornuta,ANIMALIA,CHORDATA,BERYCIFORMES,ACTINOPTERYGII,ANOPLOGASTRIDAE,Anoplogaster,cornuta,,,,"(Valenciennes, 1833)",Least Concern,,3.1,Unknown,Global
21910080,21110276,Barbourisia rufa,ANIMALIA,CHORDATA,CETOMIMIFORMES,ACTINOPTERYGII,BARBOURISIIDAE,Barbourisia,rufa,,,,"Parr, 1945",Least Concern,,3.1,Unknown,Global
21910525,21112898,Linophryne pennibarbata,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,LINOPHRYNIDAE,Linophryne,pennibarbata,,,,"Bertelsen, 1980",Least Concern,,3.1,Unknown,Global
21911475,21112632,Radiicephalus elongatus,ANIMALIA,CHORDATA,LAMPRIFORMES,ACTINOPTERYGII,RADIICEPHALIDAE,Radiicephalus,elongatus,,,,"Osório, 1917",Least Concern,,3.1,Unknown,Global
21936349,12302,Lontra canadensis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Lontra,canadensis,,,,"(Schreber, 1777)",Least Concern,,3.1,Stable,Global
21976681,17598,Corynorhinus townsendii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Corynorhinus,townsendii,,,,"Cooper, 1837",Least Concern,,3.1,Stable,Global
22055579,14171,Myotis keenii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,keenii,,,,"(Merriam, 1895)",Least Concern,,3.1,Stable,Global
22056344,14176,Myotis lucifugus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,lucifugus,,,,"(Le Conte, 1831)",Endangered,A3be,3.1,Decreasing,Global
22059133,14157,Myotis evotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,evotis,,,,"(H. Allen, 1864)",Least Concern,,3.1,Stable,Global
