internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22708385,Ixoreus naevius,"Zoothera naevia (Gmelin, 1789)",Zoothera,naevia,"(Gmelin, 1789)",,
22711767,Poecile rufescens,Poecile rufescens rufescens AOU checklist (1998 + supplements),Poecile rufescens,rufescens,AOU checklist (1998 + supplements),,
22711767,Poecile rufescens,"Parus rufescens Townsend, 1837",Parus,rufescens,"Townsend, 1837",,
22712427,Petrochelidon pyrrhonota,Hirundo pyrrhonota,Hirundo pyrrhonota,,AERC TAC (2003),,
22712427,Petrochelidon pyrrhonota,"Hirundo pyrrhonota pyrrhonota Sibley and Monroe (1990, 1993)",Hirundo pyrrhonota,pyrrhonota,"Sibley and Monroe (1990, 1993)",,
22720359,Spinus pinus,"Carduelis pinus (Wilson, 1810)",Carduelis,pinus,"(Wilson, 1810)",,
22720407,Spinus tristis,"Carduelis tristis (Linnaeus, 1758)",Carduelis,tristis,"(Linnaeus, 1758)",,
22720553,Haemorhous purpureus,"Carpodacus purpureus (Gmelin, 1789)",Carpodacus,purpureus,"(Gmelin, 1789)",,
22721058,Melospiza melodia,Zonotrichia melodia melodia Stotz et al. (1996),Zonotrichia melodia,melodia,Stotz et al. (1996),,
22721064,Melospiza lincolnii,Zonotrichia lincolnii lincolnii Stotz et al. (1996),Zonotrichia lincolnii,lincolnii,Stotz et al. (1996),,
22721624,Leiothlypis celata,"Vermivora celata (Say, 1823)",Vermivora,celata,"(Say, 1823)",,
22721679,Setophaga nigrescens,"Dendroica nigrescens (Townsend, 1837)",Dendroica,nigrescens,"(Townsend, 1837)",,
22721683,Setophaga townsendi,"Dendroica townsendi (Townsend, 1837)",Dendroica,townsendi,"(Townsend, 1837)",,
22721879,Cardellina pusilla,"Wilsonia pusilla (Wilson, 1811)",Wilsonia,pusilla,"(Wilson, 1811)",,
22728182,Butorides striata,"Butorides virescens (Linnaeus, 1758)",Butorides,virescens,"(Linnaeus, 1758)",,
22729123,Icterus bullockiorum,"Icterus bullockii (Swainson, 1827)",Icterus,bullockii,"(Swainson, 1827)",,
62015238,Haematopus ater,"Haematopus bachmani Audubon, 1838",Haematopus,bachmani,"Audubon, 1838",,
62169677,Fulica americana,"Fulica caribaea Ridgway, 1884",Fulica,caribaea,"Ridgway, 1884",,
95383414,Biscogniauxia bartholomaei,Numulariola bartholomaei (Peck) P.M.D.Martin,Numulariola,bartholomaei,(Peck) P.M.D.Martin,,
95383414,Biscogniauxia bartholomaei,Nummularia bartholomaei  (Peck) Lar.N.Vassiljeva,Nummularia,bartholomaei ,(Peck) Lar.N.Vassiljeva,,
95383414,Biscogniauxia bartholomaei,Hypoxylon bartholomaei Peck,Hypoxylon,bartholomaei,Peck,,
164133,Zannichellia palustris,Pelta palustris (L.) Dulac,Pelta,palustris,(L.) Dulac,,
18868,Puma concolor,"Felis concolor Linnaeus, 1771",Felis,concolor,"Linnaeus, 1771",,
190422,Mola mola,"Tetraodon mola Linnaeus, 1758",Tetraodon,mola,"Linnaeus, 1758",,
22699787,Contopus cooperi,Contopus borealis ssp. borealis — Stotz <i>et al</i>. (1996),Contopus,borealis,,subspecies,— Stotz <i>et al</i>. (1996)
22699787,Contopus cooperi,"Contopus borealis ssp. borealis — Sibley and Monroe (1990, 1993)",Contopus,borealis,,subspecies,"— Sibley and Monroe (1990, 1993)"
110847130,Mobula mobular,"Raia mobular Bonnaterre, 1788",Raia,mobular,"Bonnaterre, 1788",,
110847130,Mobula mobular,"Mobula japanica (Müller & Henle, 1841)",Mobula,japanica,"(Müller & Henle, 1841)",,
22680157,Mareca penelope,"Anas penelope Linnaeus, 1758",Anas,penelope,"Linnaeus, 1758",,
22679464,Lagopus muta,Lagopus mutus BirdLife International (2004),Lagopus,mutus,BirdLife International (2004),,
22679464,Lagopus muta,Lagopus mutus Cramp and Simmons (1977-1994),Lagopus,mutus,Cramp and Simmons (1977-1994),,
22679464,Lagopus muta,"Lagopus mutus Sibley and Monroe (1990, 1993)",Lagopus,mutus,"Sibley and Monroe (1990, 1993)",,
91109639,Margaritifera falcata,"Alasmodon yubaensis Trask, 1855",Alasmodon,yubaensis,"Trask, 1855",,
91109639,Margaritifera falcata,"Alasmodon falcata Gould, 1850",Alasmodon,falcata,"Gould, 1850",,
91149898,Anodonta nuttalliana,"Anodon  rostratus  Sowerby, 1867",Anodon ,rostratus ,"Sowerby, 1867",,
91149898,Anodonta nuttalliana,"Anodonta  rotundovata  Trask, 1855",Anodonta ,rotundovata ,"Trask, 1855",,
91149898,Anodonta nuttalliana,"Anodonta  triangularis  Trask, 1855",Anodonta ,triangularis ,"Trask, 1855",,
91149898,Anodonta nuttalliana,"Anodonta  laosensis  Fischer, 1891",Anodonta ,laosensis ,"Fischer, 1891",,
91149898,Anodonta nuttalliana,"Anodonta  wahlamatensis  Lea, 1838",Anodonta ,wahlamatensis ,"Lea, 1838",,
91149898,Anodonta nuttalliana,"Anodonta californiensis Lea, 1852",Anodonta,californiensis,"Lea, 1852",,
189487,Anodonta oregonensis,"Anodon  cognata  Gould, 1850",Anodon ,cognata ,"Gould, 1850",,
1869,Aplodontia rufa,"Anisonyx rufa Rafinesque, 1817",Anisonyx,rufa,"Rafinesque, 1817",,
13972,Mus musculus,"Mus abbotti Waterhouse, 1837",Mus,abbotti,"Waterhouse, 1837",,
13972,Mus musculus,"Mus domesticus Rutty, 1772",Mus,domesticus,"Rutty, 1772",,
41468,Neurotrichus gibbsii,"Urotrichus gibbsii Baird, 1858",Urotrichus,gibbsii,"Baird, 1858",,
42569,Neotamias amoenus,"Tamias amoenus J.A. Allen, 1890",Tamias,amoenus,"J.A. Allen, 1890",,
42584,Neotamias townsendii,"Tamias townsendii Bachman, 1839",Tamias,townsendii,"Bachman, 1839",,
42617,Myodes gapperi,"Clethrionomys gapperi ssp. solus Hall & Cockrum, 1952 [orth. error]",Clethrionomys,gapperi,,subspecies,"Hall & Cockrum, 1952 [orth. error]"
154635,Lestidiops ringens,"Sudis ringens Jordan & Gilbert, 1880",Sudis,ringens,"Jordan & Gilbert, 1880",,
154635,Lestidiops ringens,"Lestidium ringens (Jordan & Gilbert, 1880)",Lestidium,ringens,"(Jordan & Gilbert, 1880)",,
154755,Genyonemus lineatus,"Leiostomus lineatus Ayres, 1855",Leiostomus,lineatus,"Ayres, 1855",,
154845,Lyopsetta exilis,Eopsetta exilis (Jordan & Gilbert 1880),Eopsetta,exilis,(Jordan & Gilbert 1880),,
154845,Lyopsetta exilis,Hippoglossoides exilis Jordan & Gilbert 1880,Hippoglossoides,exilis,Jordan & Gilbert 1880,,
154866,Pholis ornata,"Gunellus ornatus Girard, 1854",Gunellus,ornatus,"Girard, 1854",,
155009,Pseudobathylagus milleri,"Bathylagus milleri Jordan & Gilbert, 1898",Bathylagus,milleri,"Jordan & Gilbert, 1898",,
155009,Pseudobathylagus milleri,"Bathylagus alascanus Chapman, 1939",Bathylagus,alascanus,"Chapman, 1939",,
155009,Pseudobathylagus milleri,"Bathylagus arae Schmidt, 1950",Bathylagus,arae,"Schmidt, 1950",,
155179,Rhacochilus vacca,"Embiotoca argyrosoma Girard, 1856",Embiotoca,argyrosoma,"Girard, 1856",,
155179,Rhacochilus vacca,"Damalichthys vacca Girard, 1855",Damalichthys,vacca,"Girard, 1855",,
155179,Rhacochilus vacca,"Ditrema vacca (Girard, 1855)",Ditrema,vacca,"(Girard, 1855)",,
155179,Rhacochilus vacca,"Damalichthys argyrosomus (Girard, 1856)",Damalichthys,argyrosomus,"(Girard, 1856)",,
155216,Icelinus filamentosus,"Tarandichthys filamentosus (Gilbert, 1890)",Tarandichthys,filamentosus,"(Gilbert, 1890)",,
190452,Naucrates ductor,"Naucrates noveboracensis Cuvier, 1832",Naucrates,noveboracensis,"Cuvier, 1832",,
190452,Naucrates ductor,Nauclerus triacanthus Valenciennes 1833,Nauclerus,triacanthus,Valenciennes 1833,,
190452,Naucrates ductor,"Nauclerus annularis Valenciennes, 1833",Nauclerus,annularis,"Valenciennes, 1833",,
190452,Naucrates ductor,"Naucrates indicus Lesson, 1831",Naucrates,indicus,"Lesson, 1831",,
190452,Naucrates ductor,Nauclerus brachycentrus Valenciennes 1833,Nauclerus,brachycentrus,Valenciennes 1833,,
190452,Naucrates ductor,Naucrates polysarcus Fowler 1905,Naucrates,polysarcus,Fowler 1905,,
190452,Naucrates ductor,"Nauclerus leucurus Valenciennes, 1833",Nauclerus,leucurus,"Valenciennes, 1833",,
190452,Naucrates ductor,"Seriola dussumieri Valenciennes, 1833",Seriola,dussumieri,"Valenciennes, 1833",,
190452,Naucrates ductor,Nauclerus abreviatus Valenciennes 1833,Nauclerus,abreviatus,Valenciennes 1833,,
190452,Naucrates ductor,Naucrates fanfarus Rafinesque 1810,Naucrates,fanfarus,Rafinesque 1810,,
190452,Naucrates ductor,Naucrates angeli Whitley 1931,Naucrates,angeli,Whitley 1931,,
190452,Naucrates ductor,Naucrates cyanophrys Swainson 1839,Naucrates,cyanophrys,Swainson 1839,,
190452,Naucrates ductor,"Gasterosteus ductor Linnaeus, 1758",Gasterosteus,ductor,"Linnaeus, 1758",,
190452,Naucrates ductor,"Gasterosteus antecessor Daldorff, 1793",Gasterosteus,antecessor,"Daldorff, 1793",,
190452,Naucrates ductor,"Naucrates indicus Griffith & Smith, 1834",Naucrates,indicus,"Griffith & Smith, 1834",,
190452,Naucrates ductor,"Scomber caeruleoalbus Osbeck, 1765",Scomber,caeruleoalbus,"Osbeck, 1765",,
190452,Naucrates ductor,"Seriola succincta Valenciennes, 1833",Seriola,succincta,"Valenciennes, 1833",,
190452,Naucrates ductor,"Thynnus pompilus Gronow, 1854",Thynnus,pompilus,"Gronow, 1854",,
190452,Naucrates ductor,"Scomber koelreuteri Schneider,1801",Scomber,koelreuteri,"Schneider,1801",,
190452,Naucrates ductor,Nauclerus compressus Valenciennes 1833,Nauclerus,compressus,Valenciennes 1833,,
190452,Naucrates ductor,"Naucrates serratus Swainson, 1839",Naucrates,serratus,"Swainson, 1839",,
195038,Lampris guttatus,Zeus  opah Berkenhout [J.] (ex Pennant) 1789,Zeus ,opah,Berkenhout [J.] (ex Pennant) 1789,,
195038,Lampris guttatus,"Lampris lauta Lowe, 1838",Lampris,lauta,"Lowe, 1838",,
195038,Lampris guttatus,"Zeus stroemii Walbaum, 1792",Zeus,stroemii,"Walbaum, 1792",,
195038,Lampris guttatus,"Zeus guttatus Brünnich, 1788",Zeus,guttatus,"Brünnich, 1788",,
195038,Lampris guttatus,"Scomber gunneri Bloch & Schneider, 1801",Scomber,gunneri,"Bloch & Schneider, 1801",,
195038,Lampris guttatus,"Zeus luna Gmelin, 1789",Zeus,luna,"Gmelin, 1789",,
195038,Lampris guttatus,"Zeus regius Bonnaterre, 1788",Zeus,regius,"Bonnaterre, 1788",,
195038,Lampris guttatus,"Scomber pelagicus Gunnerus, 1768",Scomber,pelagicus,"Gunnerus, 1768",,
195038,Lampris guttatus,"Zeus imperialis Shaw, 1793",Zeus,imperialis,"Shaw, 1793",,
65134524,Aulorhynchus flavidus,"Auliscops spinescens Peters, 1866",Auliscops,spinescens,"Peters, 1866",,
22711716,Poecile atricapillus,Poecile atricapillus atricapilla AOU checklist (1998 + supplements),Poecile atricapillus,atricapilla,AOU checklist (1998 + supplements),,
22711716,Poecile atricapillus,"Parus atricapillus Linnaeus, 1766",Parus,atricapillus,"Linnaeus, 1766",,
22711724,Poecile gambeli,Poecile gambeli gambeli AOU checklist (1998 + supplements),Poecile gambeli,gambeli,AOU checklist (1998 + supplements),,
22711724,Poecile gambeli,"Parus gambeli Ridgway, 1886",Parus,gambeli,"Ridgway, 1886",,
103798425,Setophaga coronata,"Dendroica coronata (Linneaus, 1766)",Dendroica,coronata,"(Linneaus, 1766)",,
22721657,Setophaga petechia,"Dendroica petechia (Linnaeus, 1766)",Dendroica,petechia,"(Linnaeus, 1766)",,
164229,Spirodela polyrhiza,Spirodela polyrrhiza (L.) Schleid. [orth. error],Spirodela,polyrrhiza,(L.) Schleid. [orth. error],,
164229,Spirodela polyrhiza,Lemna polyrhiza L.,Lemna,polyrhiza,L.,,
164229,Spirodela polyrhiza,Lemna thermalis P.Beauv.,Lemna,thermalis,P.Beauv.,,
164229,Spirodela polyrhiza,Lemna obcordata P.Beauv.,Lemna,obcordata,P.Beauv.,,
164229,Spirodela polyrhiza,Lemna major Griff.,Lemna,major,Griff.,,
164229,Spirodela polyrhiza,Lemna bannatica Waldst. & Kit. ex Schleid.,Lemna,bannatica,Waldst. & Kit. ex Schleid.,,
164229,Spirodela polyrhiza,Lenticulata polyrhiza (L.) Lam.,Lenticulata,polyrhiza,(L.) Lam.,,
164229,Spirodela polyrhiza,Lemna transsilvanica Schur,Lemna,transsilvanica,Schur,,
164229,Spirodela polyrhiza,Thelmatophace orbicularis Schur,Thelmatophace,orbicularis,Schur,,
164229,Spirodela polyrhiza,Lemna orbiculata Roxb.,Lemna,orbiculata,Roxb.,,
164229,Spirodela polyrhiza,Spirodela atropurpurea Montandon,Spirodela,atropurpurea,Montandon,,
164229,Spirodela polyrhiza,Spirodela maxima (Blatt. & Hallb.) McCann,Spirodela,maxima,(Blatt. & Hallb.) McCann,,
164229,Spirodela polyrhiza,Lemna orbicularis Kit. ex Schult.,Lemna,orbicularis,Kit. ex Schult.,,
164229,Spirodela polyrhiza,Lemna maxima Blatt. & Hallb.,Lemna,maxima,Blatt. & Hallb.,,
164229,Spirodela polyrhiza,Thelmatophace polyrhiza (L.) Godr.,Thelmatophace,polyrhiza,(L.) Godr.,,
163982,Potamogeton pusillus,"Potamogeton gracilis Fr., nom. illeg.",Potamogeton,gracilis,"Fr., nom. illeg.",,
163982,Potamogeton pusillus,Potamogeton skvortsovii Klinkova,Potamogeton,skvortsovii,Klinkova,,
163982,Potamogeton pusillus,Potamogeton subjavanicus Hagstr.,Potamogeton,subjavanicus,Hagstr.,,
163982,Potamogeton pusillus,Potamogeton panomitanus Biv.,Potamogeton,panomitanus,Biv.,,
163982,Potamogeton pusillus,Potamogeton pusillus subsp. africanus A.Benn.,Potamogeton,pusillus,,subspecies (plantae),A.Benn.
168962,Stuckenia pectinata,Potamogeton pectinatus L.,Potamogeton,pectinatus,L.,,
168962,Stuckenia pectinata,Coleogeton pectinatus (L.) Les & Haynes,Coleogeton,pectinatus,(L.) Les & Haynes,,
168962,Stuckenia pectinata,Potamogeton livingstonei A.Benn.,Potamogeton,livingstonei,A.Benn.,,
164153,Trapa natans,Trapa conocarpa (F.Aresch.) Flerow,Trapa,conocarpa,(F.Aresch.) Flerow,,
164153,Trapa natans,Trapa europaea Flerow,Trapa,europaea,Flerow,,
164153,Trapa natans,Trapa maeotica Woronow,Trapa,maeotica,Woronow,,
164153,Trapa natans,Trapa astrachanica (Flerow) N.A.Winter,Trapa,astrachanica,(Flerow) N.A.Winter,,
164153,Trapa natans,Trapa rossica V.N.Vassil.,Trapa,rossica,V.N.Vassil.,,
164153,Trapa natans,Trapa septentrionalis V.N.Vassil.,Trapa,septentrionalis,V.N.Vassil.,,
164153,Trapa natans,Trapa colchica Albov,Trapa,colchica,Albov,,
164153,Trapa natans,Trapa cruciata (Glück) V.N.Vassil.,Trapa,cruciata,(Glück) V.N.Vassil.,,
164153,Trapa natans,Trapa spryginii V.N.Vassil.,Trapa,spryginii,V.N.Vassil.,,
164153,Trapa natans,Trapa carinthiaca (Beck) V.N.Vassil.,Trapa,carinthiaca,(Beck) V.N.Vassil.,,
164153,Trapa natans,Trapa muzzanensis (Jäggi) Szafer,Trapa,muzzanensis,(Jäggi) Szafer,,
164153,Trapa natans,Trapa hungarica Opiz,Trapa,hungarica,Opiz,,
164208,Typha domingensis,Typha angustifolia L. ssp. domingensis (Pers.) Rohrb.,Typha,angustifolia,L.,subspecies,(Pers.) Rohrb.
164208,Typha domingensis,Typha australis Schum. & Thonn.,Typha,australis,Schum. & Thonn.,,
164208,Typha domingensis,Typha javanica Schnizl. ex Rohrb.,Typha,javanica,Schnizl. ex Rohrb.,,
164208,Typha domingensis,Typha  abyssinica  Rchb.f. ex Rohrb.,Typha ,abyssinica ,Rchb.f. ex Rohrb.,,
164208,Typha domingensis,Typha  aequalis  Schnizl.,Typha ,aequalis ,Schnizl.,,
164208,Typha domingensis,Typha  aethiopica  Kronf.,Typha ,aethiopica, Kronf.,,
164208,Typha domingensis,Typha  americana  Rich. ex Rohrb.,Typha ,americana ,Rich. ex Rohrb.,,
164208,Typha domingensis,Typha  angustata  Bory & Chaub.,Typha ,angustata ,Bory & Chaub.,,
164208,Typha domingensis,Typha angustata Bory & Chaub. var. abyssinica  (Rchb.f. ex Rohrb.) Graebn.,Typha,angustata,Bory & Chaub.,variety,(Rchb.f. ex Rohrb.) Graebn.
164208,Typha domingensis,Typha angustata Bory & Chaub. ssp. aethiopica (Rohrb.) Kronf.,Typha,angustata,Bory & Chaub.,subspecies,(Rohrb.) Kronf.
164208,Typha domingensis,Typha angustata var. aethiopica Rohrb.,Typha,angustata,,variety,Rohrb.
164208,Typha domingensis,Typha angustata Bory & Chaub. var. gracilis Nyman,Typha,angustata,Bory & Chaub.,variety,Nyman
164208,Typha domingensis,Typha angustata Bory & Chaub. var. leptocarpa Rohrb.,Typha,angustata,Bory & Chaub.,variety,Rohrb.
164208,Typha domingensis,Typha angustifolia L. ssp. angustata  (Bory & Chaub.) Briq.,Typha,angustifolia,L.,subspecies, (Bory & Chaub.) Briq.
164208,Typha domingensis,Typha angustifolia L. var. australis (Schumach.) Rohrb.,Typha,angustifolia,L.,variety,(Schumach.) Rohrb.
164208,Typha domingensis,Typha angustifolia L. ssp. australis (Schumach.) Kronf.,Typha,angustifolia,L.,subspecies,(Schumach.) Kronf.
164208,Typha domingensis,Typha angustifolia L. var. brownii (Kunth) Kronf.,Typha,angustifolia,L.,variety,(Kunth) Kronf.
164208,Typha domingensis,Typha angustifolia L. var. domingensis (Pers.) Griseb.,Typha,angustifolia,L.,variety,(Pers.) Griseb.
164208,Typha domingensis,Typha angustifolia L. ssp. domingensis (Pers.) Rohrb.,Typha,angustifolia,L.,subspecies,(Pers.) Rohrb.
164208,Typha domingensis,Typha angustifolia L. var. domingensis (Pers.) Hemsl.,Typha,angustifolia,L.,variety,(Pers.) Hemsl.
164208,Typha domingensis,Typha angustifolia L. ssp. javanica (Schnizl. ex Rohrb.) Graebn.,Typha,angustifolia,L.,subspecies,(Schnizl. ex Rohrb.) Graebn.
164208,Typha domingensis,Typha angustifolia L. var. virginica Tidestr.,Typha,angustifolia,L.,variety,Tidestr.
164208,Typha domingensis,Typha  australis  Schumach.,Typha ,australis ,Schumach.,,
164208,Typha domingensis,Typha  basedowii  Graebn.,Typha ,basedowii ,Graebn.,,
164208,Typha domingensis,Typha  bracteata  Greene,Typha ,bracteata ,Greene,,
164208,Typha domingensis,Typha  brownii  Kunth,Typha ,brownii ,Kunth,,
164208,Typha domingensis,Typha  damiattica  Ehrenb. ex Rohrb,Typha ,damiattica ,Ehrenb. ex Rohrb,,
164208,Typha domingensis,Typha domingensis Pers. var. australis (Schumach.) Gèze,Typha,domingensis,Pers.,variety,(Schumach.) Gèze
164208,Typha domingensis,Typha domingensis Pers. var. javanica (Schnizl. ex Rohrb.) Gèze,Typha,domingensis,Pers.,variety,(Schnizl. ex Rohrb.) Gèze
164208,Typha domingensis,Typha domingensis Pers. var. sachetiae Fosberg,Typha,domingensis,Pers.,variety,Fosberg
164208,Typha domingensis,Typha  ehrenbergii   Schur ex Rohrb.,Typha ,ehrenbergii , Schur ex Rohrb.,,
164208,Typha domingensis,Typha  essequeboensis  G.Mey. ex Rohrb.,Typha ,essequeboensis ,G.Mey. ex Rohrb.,,
164208,Typha domingensis,Typha  gigantea  Schur ex Kunth,Typha, gigantea ,Schur ex Kunth,,
164208,Typha domingensis,Typha  javanica  Schnizl. ex Rohrb.,Typha, javanica ,Schnizl. ex Rohrb.,,
164208,Typha domingensis,Typha  macranthelia  Webb & Berthel.,Typha ,macranthelia ,Webb & Berthel.,,
164208,Typha domingensis,Typha  maxima  Schur ex Rohrb.,Typha ,maxima ,Schur ex Rohrb.,,
164208,Typha domingensis,Typha  media  Bory & Chaub.,Typha ,media ,Bory & Chaub.,,
164208,Typha domingensis,Typha  pontica  Klok. fil. & A. Krasnova,Typha, pontica ,Klok. fil. & A. Krasnova,,
164208,Typha domingensis,Typha  salgirica  Krasnova,Typha ,salgirica ,Krasnova,,
164208,Typha domingensis,Typha  tenuifolia  Kunth,Typha ,tenuifolia ,Kunth,,
164208,Typha domingensis,Typha  truxillensis  Kunth,Typha ,truxillensis ,Kunth,,
164208,Typha domingensis,Typha  gracilis  Schur,Typha ,gracilis ,Schur ,,
151913,Opuntia fragilis,Cactus fragilis Haw.,Cactus,fragilis,Haw.,,
123323873,Scopelosaurus adleri,"Notosudis adleri Fedorov, 1967",Notosudis,adleri,"Fedorov, 1967",,
125433585,Montagnea radiosa,Agaricus radiosus Pall.,Agaricus,radiosus,Pall.,,
22689055,Bubo scandiacus,Bubo scandiaca,Bubo,scandiaca,,,
129299900,Ceratoscopelus townsendi,"Myctophum townsendi Eigenmann & Eigenmann, 1889",Myctophum,townsendi,"Eigenmann & Eigenmann, 1889",,
129300151,Lampadena yaquinae,"Dorsadena yaquinae Coleman & Nafpaktitis, 1972",Dorsadena,yaquinae,"Coleman & Nafpaktitis, 1972",,
129394341,Lampanyctus regalis,"Myctophum regale Gilbert, 1892",Myctophum,regale,"Gilbert, 1892",,
129511181,Stenobrachius nannochir,"Myctophum nannochir Gilbert, 1890",Myctophum,nannochir,"Gilbert, 1890",,
129511170,Stenobrachius leucopsarus,"Myctophum leucopsarum Eigenmann & Eigenmann, 1890",Myctophum,leucopsarum,"Eigenmann & Eigenmann, 1890",,
130350511,Protomyctophum crockeri,"Electrona crockeri Bolin, 1939",Electrona,crockeri,"Bolin, 1939",,
130351028,Protomyctophum thompsoni,"Electrona thompsoni Chapman, 1944",Electrona,thompsoni,"Chapman, 1944",,
130352266,Symbolophorus californiensis,"Myctophum californiense Eigenmann & Eigenmann, 1889",Myctophum,californiense,"Eigenmann & Eigenmann, 1889",,
130353171,Tarletonbeania crenularis,"Myctophum crenulare Jordan & Gilbert, 1880",Myctophum,crenulare,"Jordan & Gilbert, 1880",,
22720702,Hesperiphona vespertina,Hesperiphona vespertina,Hesperiphona vespertina,,AERC TAC (2003),,
22720702,Hesperiphona vespertina,"Hesperiphona vespertina vespertina Sibley and Monroe (1990, 1993)",Hesperiphona vespertina,vespertina,"Sibley and Monroe (1990, 1993)",,
22720702,Hesperiphona vespertina,Hesperiphona vespertina vespertina Cramp and Simmons (1977-1994),Hesperiphona vespertina,vespertina,Cramp and Simmons (1977-1994),,
22720702,Hesperiphona vespertina,"Coccothraustes vespertinus (Cooper, 1825)",Coccothraustes,vespertinus,"(Cooper, 1825)",,
22686440,Cypseloides niger,Nephoecetes niger niger Stotz et al. (1996),Nephoecetes niger,niger,Stotz et al. (1996),,
22679603,Callipepla californica,Lophortyx californica californica Stotz et al. (1996),Lophortyx californica,californica,Stotz et al. (1996),,
22679896,Anser caerulescens,Anser caerulescens caerulescens Stotz et al. (1996),Anser caerulescens,caerulescens,Stotz et al. (1996),,
22679896,Anser caerulescens,"Anser caerulescens caerulescens Sibley and Monroe (1990, 1993)",Anser caerulescens,caerulescens,"Sibley and Monroe (1990, 1993)",,
22679896,Anser caerulescens,Anser caerulescens caerulescens Cramp and Simmons (1977-1994),Anser caerulescens,caerulescens,Cramp and Simmons (1977-1994),,
22679896,Anser caerulescens,"Chen caerulescens (Linnaeus, 1758)",Chen,caerulescens,"(Linnaeus, 1758)",,
22720563,Haemorhous mexicanus,"Carpodacus mexicanus (Müller, 1776)",Carpodacus,mexicanus,"(Müller, 1776)",,
22721830,Geothlypis tolmiei,Geothlypis tolmiei tolmiei Stotz et al. (1996),Geothlypis tolmiei,tolmiei,Stotz et al. (1996),,
22721830,Geothlypis tolmiei,"Oporornis tolmiei (Townsend, 1839)",Oporornis,tolmiei,"(Townsend, 1839)",,
102998555,Alauda arvensis,"Alauda japonica Temminck & Schlegel, 1848",Alauda,japonica,"Temminck & Schlegel, 1848",,
22679473,Lagopus leucura,Lagopus leucurus,Lagopus leucurus,,BirdLife International (2004),,
22679473,Lagopus leucura,Lagopus leucurus,Lagopus leucurus,,"Sibley and Monroe (1990, 1993)",,
22721070,Melospiza georgiana,Zonotrichia georgiana georgiana Stotz et al. (1996),Zonotrichia georgiana,georgiana,Stotz et al. (1996),,
22721070,Melospiza georgiana,Zonotrichia georgiana georgiana Cramp and Simmons (1977-1994),Zonotrichia georgiana,georgiana,Cramp and Simmons (1977-1994),,
22721159,Passerella arborea,"Spizella arborea (Wilson, 1810)",Spizella,arborea,"(Wilson, 1810)",,
132438298,Hydrobates leucorhous,"Hydrobates leucorhoa ssp. leucorhoa (Vieillot, 1818) — Christidis and Boles (2008)",Hydrobates,leucorhoa,,subspecies,"(Vieillot, 1818) — Christidis and Boles (2008)"
132438298,Hydrobates leucorhous,"Oceanodroma leucorhoa (Vieillot, 1818)",Oceanodroma,leucorhoa,"(Vieillot, 1818)",,
22694479,Xema sabini,Larus sabini AERC TAC (2003),Larus,sabini,AERC TAC (2003),,
22694479,Xema sabini,Larus sabini ssp. sabini Christidis and Boles (1994),Larus,sabini,,subspecies,Christidis and Boles (1994)
22694479,Xema sabini,Larus sabini ssp. sabini Cramp and Simmons (1977-1994),Larus,sabini,,subspecies,Cramp and Simmons (1977-1994)
22694479,Xema sabini,Larus sabini ssp. sabini Dowsett and Forbes-Watson (1993),Larus,sabini,,subspecies,Dowsett and Forbes-Watson (1993)
22698182,Ardenna bulleri,"Ardenna bulleri ssp. bulleri (Salvin, 1888) — Christidis and Boles (2008)",Ardenna,bulleri,,subspecies,"(Salvin, 1888) — Christidis and Boles (2008)"
22698182,Ardenna bulleri,"Puffinus bulleri Salvin, 1888",Puffinus,bulleri,"Salvin, 1888",,
22698195,Ardenna creatopus,"Ardenna creatopus ssp. creatopus (Coues, 1864) — Christidis and Boles (2008)",Ardenna,creatopus,,subspecies,"(Coues, 1864) — Christidis and Boles (2008)"
22698195,Ardenna creatopus,"Puffinus creatopus Coues, 1864",Puffinus,creatopus,"Coues, 1864",,
22698216,Ardenna tenuirostris,Ardenna tenuirostris ssp. tenuirostris — Christidis and Boles (2008),Ardenna,tenuirostris,,subspecies,— Christidis and Boles (2008)
22698216,Ardenna tenuirostris,"Puffinus tenuirostris (Temminck, 1835)",Puffinus,tenuirostris,"(Temminck, 1835)",,
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Sibley and Monroe (1990, 1993)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Sibley and Monroe (1990, 1993)"
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Stotz <i>et al<i/>. (1996)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Stotz <i>et al<i/>. (1996)"
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Collar <i>et al<i/>. (1994)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Collar <i>et al<i/>. (1994)"
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Collar and Andrew (1988)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Collar and Andrew (1988)"
22698572,Hydrobates furcatus,"Oceanodroma furcata (Gmelin, 1789)",Oceanodroma,furcata,"(Gmelin, 1789)",,
22696776,Nannopterum auritus,"Phalacrocorax auritus (Lesson, 1831)",Phalacrocorax,auritus,"(Lesson, 1831)",,
